userId	geneSymbol	geneName	entrezgene	gLink
NIPAL2	NIPAL2	NIPA like domain containing 2	79815	https://www.ncbi.nlm.nih.gov/gene/?term=79815
MPPED2	MPPED2	metallophosphoesterase domain containing 2	744	https://www.ncbi.nlm.nih.gov/gene/?term=744
OXCT1	OXCT1	3-oxoacid CoA-transferase 1	5019	https://www.ncbi.nlm.nih.gov/gene/?term=5019
SUSD1	SUSD1	sushi domain containing 1	64420	https://www.ncbi.nlm.nih.gov/gene/?term=64420
EPB41L1	EPB41L1	erythrocyte membrane protein band 4.1 like 1	2036	https://www.ncbi.nlm.nih.gov/gene/?term=2036
NOL6	NOL6	nucleolar protein 6	65083	https://www.ncbi.nlm.nih.gov/gene/?term=65083
GCNT4	GCNT4	glucosaminyl (N-acetyl) transferase 4	51301	https://www.ncbi.nlm.nih.gov/gene/?term=51301
AP2M1	AP2M1	adaptor related protein complex 2 subunit mu 1	1173	https://www.ncbi.nlm.nih.gov/gene/?term=1173
FOLH1B	FOLH1B	folate hydrolase 1B	219595	https://www.ncbi.nlm.nih.gov/gene/?term=219595
METTL6	METTL6	methyltransferase like 6	131965	https://www.ncbi.nlm.nih.gov/gene/?term=131965
USP33	USP33	ubiquitin specific peptidase 33	23032	https://www.ncbi.nlm.nih.gov/gene/?term=23032
DHRS7	DHRS7	dehydrogenase/reductase 7	51635	https://www.ncbi.nlm.nih.gov/gene/?term=51635
RASGEF1A	RASGEF1A	RasGEF domain family member 1A	221002	https://www.ncbi.nlm.nih.gov/gene/?term=221002
CLVS2	CLVS2	clavesin 2	134829	https://www.ncbi.nlm.nih.gov/gene/?term=134829
CTSL	CTSL	cathepsin L	1514	https://www.ncbi.nlm.nih.gov/gene/?term=1514
CDKL2	CDKL2	cyclin dependent kinase like 2	8999	https://www.ncbi.nlm.nih.gov/gene/?term=8999
ASAH2B	ASAH2B	N-acylsphingosine amidohydrolase 2B	653308	https://www.ncbi.nlm.nih.gov/gene/?term=653308
CKS2	CKS2	CDC28 protein kinase regulatory subunit 2	1164	https://www.ncbi.nlm.nih.gov/gene/?term=1164
LRRN3	LRRN3	leucine rich repeat neuronal 3	54674	https://www.ncbi.nlm.nih.gov/gene/?term=54674
ANO5	ANO5	anoctamin 5	203859	https://www.ncbi.nlm.nih.gov/gene/?term=203859
KLHL14	KLHL14	kelch like family member 14	57565	https://www.ncbi.nlm.nih.gov/gene/?term=57565
RBM20	RBM20	RNA binding motif protein 20	282996	https://www.ncbi.nlm.nih.gov/gene/?term=282996
DYNC1LI1	DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1	51143	https://www.ncbi.nlm.nih.gov/gene/?term=51143
MICU3	MICU3	mitochondrial calcium uptake family member 3	286097	https://www.ncbi.nlm.nih.gov/gene/?term=286097
PNMA8A	PNMA8A	PNMA family member 8A	55228	https://www.ncbi.nlm.nih.gov/gene/?term=55228
BEND4	BEND4	BEN domain containing 4	389206	https://www.ncbi.nlm.nih.gov/gene/?term=389206
TCEAL6	TCEAL6	transcription elongation factor A like 6	158931	https://www.ncbi.nlm.nih.gov/gene/?term=158931
ARHGEF9	ARHGEF9	Cdc42 guanine nucleotide exchange factor 9	23229	https://www.ncbi.nlm.nih.gov/gene/?term=23229
RAB6B	RAB6B	RAB6B, member RAS oncogene family	51560	https://www.ncbi.nlm.nih.gov/gene/?term=51560
CNTNAP2	CNTNAP2	contactin associated protein like 2	26047	https://www.ncbi.nlm.nih.gov/gene/?term=26047
OXR1	OXR1	oxidation resistance 1	55074	https://www.ncbi.nlm.nih.gov/gene/?term=55074
JAKMIP1	JAKMIP1	janus kinase and microtubule interacting protein 1	152789	https://www.ncbi.nlm.nih.gov/gene/?term=152789
PSMB2	PSMB2	proteasome subunit beta 2	5690	https://www.ncbi.nlm.nih.gov/gene/?term=5690
SATL1	SATL1	spermidine/spermine N1-acetyl transferase like 1	340562	https://www.ncbi.nlm.nih.gov/gene/?term=340562
UBP1	UBP1	upstream binding protein 1	7342	https://www.ncbi.nlm.nih.gov/gene/?term=7342
ACTR10	ACTR10	actin related protein 10	55860	https://www.ncbi.nlm.nih.gov/gene/?term=55860
NRN1	NRN1	neuritin 1	51299	https://www.ncbi.nlm.nih.gov/gene/?term=51299
RTKN2	RTKN2	rhotekin 2	219790	https://www.ncbi.nlm.nih.gov/gene/?term=219790
AASDHPPT	AASDHPPT	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	60496	https://www.ncbi.nlm.nih.gov/gene/?term=60496
ZNF215	ZNF215	zinc finger protein 215	7762	https://www.ncbi.nlm.nih.gov/gene/?term=7762
GRM8	GRM8	glutamate metabotropic receptor 8	2918	https://www.ncbi.nlm.nih.gov/gene/?term=2918
PCDH7	PCDH7	protocadherin 7	5099	https://www.ncbi.nlm.nih.gov/gene/?term=5099
TTC9	TTC9	tetratricopeptide repeat domain 9	23508	https://www.ncbi.nlm.nih.gov/gene/?term=23508
KCNQ2	KCNQ2	potassium voltage-gated channel subfamily Q member 2	3785	https://www.ncbi.nlm.nih.gov/gene/?term=3785
SEPT3	SEPT3	septin 3	55964	https://www.ncbi.nlm.nih.gov/gene/?term=55964
PRKAA2	PRKAA2	protein kinase AMP-activated catalytic subunit alpha 2	5563	https://www.ncbi.nlm.nih.gov/gene/?term=5563
ZNF204P	ZNF204P	zinc finger protein 204, pseudogene	7754	https://www.ncbi.nlm.nih.gov/gene/?term=7754
LZTS1	LZTS1	leucine zipper tumor suppressor 1	11178	https://www.ncbi.nlm.nih.gov/gene/?term=11178
DYNC1I1	DYNC1I1	dynein cytoplasmic 1 intermediate chain 1	1780	https://www.ncbi.nlm.nih.gov/gene/?term=1780
HEXB	HEXB	hexosaminidase subunit beta	3074	https://www.ncbi.nlm.nih.gov/gene/?term=3074
CYP26B1	CYP26B1	cytochrome P450 family 26 subfamily B member 1	56603	https://www.ncbi.nlm.nih.gov/gene/?term=56603
NMNAT2	NMNAT2	nicotinamide nucleotide adenylyltransferase 2	23057	https://www.ncbi.nlm.nih.gov/gene/?term=23057
SLC25A25	SLC25A25	solute carrier family 25 member 25	114789	https://www.ncbi.nlm.nih.gov/gene/?term=114789
CERS6-AS1	CERS6-AS1	CERS6 antisense RNA 1	100861402	https://www.ncbi.nlm.nih.gov/gene/?term=100861402
C1QL3	C1QL3	complement C1q like 3	389941	https://www.ncbi.nlm.nih.gov/gene/?term=389941
SLC25A40	SLC25A40	solute carrier family 25 member 40	55972	https://www.ncbi.nlm.nih.gov/gene/?term=55972
FAM155A	FAM155A	family with sequence similarity 155 member A	728215	https://www.ncbi.nlm.nih.gov/gene/?term=728215
NAP1L5	NAP1L5	nucleosome assembly protein 1 like 5	266812	https://www.ncbi.nlm.nih.gov/gene/?term=266812
ARHGEF3	ARHGEF3	Rho guanine nucleotide exchange factor 3	50650	https://www.ncbi.nlm.nih.gov/gene/?term=50650
KANSL1-AS1	KANSL1-AS1	KANSL1 antisense RNA 1	644246	https://www.ncbi.nlm.nih.gov/gene/?term=644246
RAPGEF2	RAPGEF2	Rap guanine nucleotide exchange factor 2	9693	https://www.ncbi.nlm.nih.gov/gene/?term=9693
PCDH11Y	PCDH11Y	protocadherin 11 Y-linked	83259	https://www.ncbi.nlm.nih.gov/gene/?term=83259
LRRTM4	LRRTM4	leucine rich repeat transmembrane neuronal 4	80059	https://www.ncbi.nlm.nih.gov/gene/?term=80059
TRABD2A	TRABD2A	TraB domain containing 2A	129293	https://www.ncbi.nlm.nih.gov/gene/?term=129293
IGBP1	IGBP1	immunoglobulin binding protein 1	3476	https://www.ncbi.nlm.nih.gov/gene/?term=3476
CLGN	CLGN	calmegin	1047	https://www.ncbi.nlm.nih.gov/gene/?term=1047
SMIM17	SMIM17	small integral membrane protein 17	147670	https://www.ncbi.nlm.nih.gov/gene/?term=147670
RAB9B	RAB9B	RAB9B, member RAS oncogene family	51209	https://www.ncbi.nlm.nih.gov/gene/?term=51209
GSTM1	GSTM1	glutathione S-transferase mu 1	2944	https://www.ncbi.nlm.nih.gov/gene/?term=2944
MAL2	MAL2	mal, T cell differentiation protein 2 (gene/pseudogene)	114569	https://www.ncbi.nlm.nih.gov/gene/?term=114569
PSMA5	PSMA5	proteasome subunit alpha 5	5686	https://www.ncbi.nlm.nih.gov/gene/?term=5686
MEF2C	MEF2C	myocyte enhancer factor 2C	4208	https://www.ncbi.nlm.nih.gov/gene/?term=4208
LINC01234	LINC01234	long intergenic non-protein coding RNA 1234	100506465	https://www.ncbi.nlm.nih.gov/gene/?term=100506465
KIFAP3	KIFAP3	kinesin associated protein 3	22920	https://www.ncbi.nlm.nih.gov/gene/?term=22920
ZNF860	ZNF860	zinc finger protein 860	344787	https://www.ncbi.nlm.nih.gov/gene/?term=344787
ARG2	ARG2	arginase 2	384	https://www.ncbi.nlm.nih.gov/gene/?term=384
ZNF630	ZNF630	zinc finger protein 630	57232	https://www.ncbi.nlm.nih.gov/gene/?term=57232
CHIT1	CHIT1	chitinase 1	1118	https://www.ncbi.nlm.nih.gov/gene/?term=1118
SNORC	SNORC	secondary ossification center associated regulator of chondrocyte maturation	389084	https://www.ncbi.nlm.nih.gov/gene/?term=389084
ANKRD55	ANKRD55	ankyrin repeat domain 55	79722	https://www.ncbi.nlm.nih.gov/gene/?term=79722
TRIB3	TRIB3	tribbles pseudokinase 3	57761	https://www.ncbi.nlm.nih.gov/gene/?term=57761
ACTR1A	ACTR1A	actin related protein 1A	10121	https://www.ncbi.nlm.nih.gov/gene/?term=10121
FLOT2	FLOT2	flotillin 2	2319	https://www.ncbi.nlm.nih.gov/gene/?term=2319
COL11A1	COL11A1	collagen type XI alpha 1 chain	1301	https://www.ncbi.nlm.nih.gov/gene/?term=1301
RSAD2	RSAD2	radical S-adenosyl methionine domain containing 2	91543	https://www.ncbi.nlm.nih.gov/gene/?term=91543
MRAP	MRAP	melanocortin 2 receptor accessory protein	56246	https://www.ncbi.nlm.nih.gov/gene/?term=56246
TOMM40L	TOMM40L	translocase of outer mitochondrial membrane 40 like	84134	https://www.ncbi.nlm.nih.gov/gene/?term=84134
RFLNA	RFLNA	refilin A	144347	https://www.ncbi.nlm.nih.gov/gene/?term=144347
HDHD2	HDHD2	haloacid dehalogenase like hydrolase domain containing 2	84064	https://www.ncbi.nlm.nih.gov/gene/?term=84064
FNDC4	FNDC4	fibronectin type III domain containing 4	64838	https://www.ncbi.nlm.nih.gov/gene/?term=64838
GATB	GATB	glutamyl-tRNA amidotransferase subunit B	5188	https://www.ncbi.nlm.nih.gov/gene/?term=5188
TM9SF4	TM9SF4	transmembrane 9 superfamily member 4	9777	https://www.ncbi.nlm.nih.gov/gene/?term=9777
FBXL14	FBXL14	F-box and leucine rich repeat protein 14	144699	https://www.ncbi.nlm.nih.gov/gene/?term=144699
C12orf43	C12orf43	chromosome 12 open reading frame 43	64897	https://www.ncbi.nlm.nih.gov/gene/?term=64897
NADK	NADK	NAD kinase	65220	https://www.ncbi.nlm.nih.gov/gene/?term=65220
ADAMTSL1	ADAMTSL1	ADAMTS like 1	92949	https://www.ncbi.nlm.nih.gov/gene/?term=92949
BRF2	BRF2	BRF2, RNA polymerase III transcription initiation factor subunit	55290	https://www.ncbi.nlm.nih.gov/gene/?term=55290
NOA1	NOA1	nitric oxide associated 1	84273	https://www.ncbi.nlm.nih.gov/gene/?term=84273
PPM1H	PPM1H	protein phosphatase, Mg2+/Mn2+ dependent 1H	57460	https://www.ncbi.nlm.nih.gov/gene/?term=57460
LOX	LOX	lysyl oxidase	4015	https://www.ncbi.nlm.nih.gov/gene/?term=4015
BRPF3	BRPF3	bromodomain and PHD finger containing 3	27154	https://www.ncbi.nlm.nih.gov/gene/?term=27154
C16orf91	C16orf91	chromosome 16 open reading frame 91	283951	https://www.ncbi.nlm.nih.gov/gene/?term=283951
SRXN1	SRXN1	sulfiredoxin 1	140809	https://www.ncbi.nlm.nih.gov/gene/?term=140809
FREM3	FREM3	FRAS1 related extracellular matrix 3	166752	https://www.ncbi.nlm.nih.gov/gene/?term=166752
RNF44	RNF44	ring finger protein 44	22838	https://www.ncbi.nlm.nih.gov/gene/?term=22838
ZNF584	ZNF584	zinc finger protein 584	201514	https://www.ncbi.nlm.nih.gov/gene/?term=201514
COCH	COCH	cochlin	1690	https://www.ncbi.nlm.nih.gov/gene/?term=1690
NUDT7	NUDT7	nudix hydrolase 7	283927	https://www.ncbi.nlm.nih.gov/gene/?term=283927
RHO	RHO	rhodopsin	6010	https://www.ncbi.nlm.nih.gov/gene/?term=6010
VMA21	VMA21	VMA21, vacuolar ATPase assembly factor	203547	https://www.ncbi.nlm.nih.gov/gene/?term=203547
RHEB	RHEB	Ras homolog, mTORC1 binding	6009	https://www.ncbi.nlm.nih.gov/gene/?term=6009
ACTG1	ACTG1	actin gamma 1	71	https://www.ncbi.nlm.nih.gov/gene/?term=71
TWIST1	TWIST1	twist family bHLH transcription factor 1	7291	https://www.ncbi.nlm.nih.gov/gene/?term=7291
TOLLIP	TOLLIP	toll interacting protein	54472	https://www.ncbi.nlm.nih.gov/gene/?term=54472
ARHGAP24	ARHGAP24	Rho GTPase activating protein 24	83478	https://www.ncbi.nlm.nih.gov/gene/?term=83478
RNF121	RNF121	ring finger protein 121	55298	https://www.ncbi.nlm.nih.gov/gene/?term=55298
SLC20A1	SLC20A1	solute carrier family 20 member 1	6574	https://www.ncbi.nlm.nih.gov/gene/?term=6574
ADPRHL1	ADPRHL1	ADP-ribosylhydrolase like 1	113622	https://www.ncbi.nlm.nih.gov/gene/?term=113622
CLPTM1	CLPTM1	CLPTM1, transmembrane protein	1209	https://www.ncbi.nlm.nih.gov/gene/?term=1209
CRABP2	CRABP2	cellular retinoic acid binding protein 2	1382	https://www.ncbi.nlm.nih.gov/gene/?term=1382
COPA	COPA	coatomer protein complex subunit alpha	1314	https://www.ncbi.nlm.nih.gov/gene/?term=1314
GALNT11	GALNT11	polypeptide N-acetylgalactosaminyltransferase 11	63917	https://www.ncbi.nlm.nih.gov/gene/?term=63917
ZNF503	ZNF503	zinc finger protein 503	84858	https://www.ncbi.nlm.nih.gov/gene/?term=84858
CHMP1B-AS1	CHMP1B-AS1	CHMP1B antisense RNA 1	109729129	https://www.ncbi.nlm.nih.gov/gene/?term=109729129
CRLF1	CRLF1	cytokine receptor like factor 1	9244	https://www.ncbi.nlm.nih.gov/gene/?term=9244
NDUFAF5	NDUFAF5	NADH:ubiquinone oxidoreductase complex assembly factor 5	79133	https://www.ncbi.nlm.nih.gov/gene/?term=79133
RNF123	RNF123	ring finger protein 123	63891	https://www.ncbi.nlm.nih.gov/gene/?term=63891
LRFN3	LRFN3	leucine rich repeat and fibronectin type III domain containing 3	79414	https://www.ncbi.nlm.nih.gov/gene/?term=79414
CCDC71L	CCDC71L	coiled-coil domain containing 71 like	168455	https://www.ncbi.nlm.nih.gov/gene/?term=168455
AMIGO1	AMIGO1	adhesion molecule with Ig like domain 1	57463	https://www.ncbi.nlm.nih.gov/gene/?term=57463
SNAP47	SNAP47	synaptosome associated protein 47	116841	https://www.ncbi.nlm.nih.gov/gene/?term=116841
PRNP	PRNP	prion protein	5621	https://www.ncbi.nlm.nih.gov/gene/?term=5621
GNPNAT1	GNPNAT1	glucosamine-phosphate N-acetyltransferase 1	64841	https://www.ncbi.nlm.nih.gov/gene/?term=64841
DAAM1	DAAM1	dishevelled associated activator of morphogenesis 1	23002	https://www.ncbi.nlm.nih.gov/gene/?term=23002
ALG9	ALG9	ALG9, alpha-1,2-mannosyltransferase	79796	https://www.ncbi.nlm.nih.gov/gene/?term=79796
DIRAS1	DIRAS1	DIRAS family GTPase 1	148252	https://www.ncbi.nlm.nih.gov/gene/?term=148252
VAC14	VAC14	Vac14, PIKFYVE complex component	55697	https://www.ncbi.nlm.nih.gov/gene/?term=55697
PKIA	PKIA	cAMP-dependent protein kinase inhibitor alpha	5569	https://www.ncbi.nlm.nih.gov/gene/?term=5569
LUZP1	LUZP1	leucine zipper protein 1	7798	https://www.ncbi.nlm.nih.gov/gene/?term=7798
LASP1	LASP1	LIM and SH3 protein 1	3927	https://www.ncbi.nlm.nih.gov/gene/?term=3927
IGSF10	IGSF10	immunoglobulin superfamily member 10	285313	https://www.ncbi.nlm.nih.gov/gene/?term=285313
ENPP5	ENPP5	ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative)	59084	https://www.ncbi.nlm.nih.gov/gene/?term=59084
PCDHAC1	PCDHAC1	protocadherin alpha subfamily C, 1	56135	https://www.ncbi.nlm.nih.gov/gene/?term=56135
PTPRM	PTPRM	protein tyrosine phosphatase, receptor type M	5797	https://www.ncbi.nlm.nih.gov/gene/?term=5797
UBE2O	UBE2O	ubiquitin conjugating enzyme E2 O	63893	https://www.ncbi.nlm.nih.gov/gene/?term=63893
EIF5A2	EIF5A2	eukaryotic translation initiation factor 5A2	56648	https://www.ncbi.nlm.nih.gov/gene/?term=56648
PTX3	PTX3	pentraxin 3	5806	https://www.ncbi.nlm.nih.gov/gene/?term=5806
EXT2	EXT2	exostosin glycosyltransferase 2	2132	https://www.ncbi.nlm.nih.gov/gene/?term=2132
FAM131A	FAM131A	family with sequence similarity 131 member A	131408	https://www.ncbi.nlm.nih.gov/gene/?term=131408
RHOBTB2	RHOBTB2	Rho related BTB domain containing 2	23221	https://www.ncbi.nlm.nih.gov/gene/?term=23221
COL5A2	COL5A2	collagen type V alpha 2 chain	1290	https://www.ncbi.nlm.nih.gov/gene/?term=1290
YTHDC2	YTHDC2	YTH domain containing 2	64848	https://www.ncbi.nlm.nih.gov/gene/?term=64848
EFR3A	EFR3A	EFR3 homolog A	23167	https://www.ncbi.nlm.nih.gov/gene/?term=23167
HK1	HK1	hexokinase 1	3098	https://www.ncbi.nlm.nih.gov/gene/?term=3098
MRPS17	MRPS17	mitochondrial ribosomal protein S17	51373	https://www.ncbi.nlm.nih.gov/gene/?term=51373
VCPKMT	VCPKMT	valosin containing protein lysine methyltransferase	79609	https://www.ncbi.nlm.nih.gov/gene/?term=79609
TBC1D9	TBC1D9	TBC1 domain family member 9	23158	https://www.ncbi.nlm.nih.gov/gene/?term=23158
DCTN1	DCTN1	dynactin subunit 1	1639	https://www.ncbi.nlm.nih.gov/gene/?term=1639
HNF1A	HNF1A	HNF1 homeobox A	6927	https://www.ncbi.nlm.nih.gov/gene/?term=6927
SLC35E1	SLC35E1	solute carrier family 35 member E1	79939	https://www.ncbi.nlm.nih.gov/gene/?term=79939
PNMA1	PNMA1	PNMA family member 1	9240	https://www.ncbi.nlm.nih.gov/gene/?term=9240
MSC-AS1	MSC-AS1	MSC antisense RNA 1	100132891	https://www.ncbi.nlm.nih.gov/gene/?term=100132891
TRAPPC11	TRAPPC11	trafficking protein particle complex 11	60684	https://www.ncbi.nlm.nih.gov/gene/?term=60684
BICC1	BICC1	BicC family RNA binding protein 1	80114	https://www.ncbi.nlm.nih.gov/gene/?term=80114
SSX2IP	SSX2IP	SSX family member 2 interacting protein	117178	https://www.ncbi.nlm.nih.gov/gene/?term=117178
ZNF184	ZNF184	zinc finger protein 184	7738	https://www.ncbi.nlm.nih.gov/gene/?term=7738
LARGE1	LARGE1	LARGE xylosyl- and glucuronyltransferase 1	9215	https://www.ncbi.nlm.nih.gov/gene/?term=9215
PHF7	PHF7	PHD finger protein 7	51533	https://www.ncbi.nlm.nih.gov/gene/?term=51533
BHLHB9	BHLHB9	basic helix-loop-helix family member b9	80823	https://www.ncbi.nlm.nih.gov/gene/?term=80823
IARS	IARS	isoleucyl-tRNA synthetase	3376	https://www.ncbi.nlm.nih.gov/gene/?term=3376
NSG1	NSG1	neuronal vesicle trafficking associated 1	27065	https://www.ncbi.nlm.nih.gov/gene/?term=27065
CERS6	CERS6	ceramide synthase 6	253782	https://www.ncbi.nlm.nih.gov/gene/?term=253782
SDK2	SDK2	sidekick cell adhesion molecule 2	54549	https://www.ncbi.nlm.nih.gov/gene/?term=54549
FBXL17	FBXL17	F-box and leucine rich repeat protein 17	64839	https://www.ncbi.nlm.nih.gov/gene/?term=64839
ACSL3	ACSL3	acyl-CoA synthetase long chain family member 3	2181	https://www.ncbi.nlm.nih.gov/gene/?term=2181
PGK1	PGK1	phosphoglycerate kinase 1	5230	https://www.ncbi.nlm.nih.gov/gene/?term=5230
RASGRF2	RASGRF2	Ras protein specific guanine nucleotide releasing factor 2	5924	https://www.ncbi.nlm.nih.gov/gene/?term=5924
LRP12	LRP12	LDL receptor related protein 12	29967	https://www.ncbi.nlm.nih.gov/gene/?term=29967
SPIN1	SPIN1	spindlin 1	10927	https://www.ncbi.nlm.nih.gov/gene/?term=10927
MAPK9	MAPK9	mitogen-activated protein kinase 9	5601	https://www.ncbi.nlm.nih.gov/gene/?term=5601
EARS2	EARS2	glutamyl-tRNA synthetase 2, mitochondrial	124454	https://www.ncbi.nlm.nih.gov/gene/?term=124454
QPCT	QPCT	glutaminyl-peptide cyclotransferase	25797	https://www.ncbi.nlm.nih.gov/gene/?term=25797
CRMP1	CRMP1	collapsin response mediator protein 1	1400	https://www.ncbi.nlm.nih.gov/gene/?term=1400
TIMM23	TIMM23	translocase of inner mitochondrial membrane 23	100287932	https://www.ncbi.nlm.nih.gov/gene/?term=100287932
ARHGAP26	ARHGAP26	Rho GTPase activating protein 26	23092	https://www.ncbi.nlm.nih.gov/gene/?term=23092
FAM136A	FAM136A	family with sequence similarity 136 member A	84908	https://www.ncbi.nlm.nih.gov/gene/?term=84908
OCRL	OCRL	OCRL, inositol polyphosphate-5-phosphatase	4952	https://www.ncbi.nlm.nih.gov/gene/?term=4952
IGFBP6	IGFBP6	insulin like growth factor binding protein 6	3489	https://www.ncbi.nlm.nih.gov/gene/?term=3489
MAPK8	MAPK8	mitogen-activated protein kinase 8	5599	https://www.ncbi.nlm.nih.gov/gene/?term=5599
TPMT	TPMT	thiopurine S-methyltransferase	7172	https://www.ncbi.nlm.nih.gov/gene/?term=7172
LPIN2	LPIN2	lipin 2	9663	https://www.ncbi.nlm.nih.gov/gene/?term=9663
GRASP	GRASP	general receptor for phosphoinositides 1 associated scaffold protein	160622	https://www.ncbi.nlm.nih.gov/gene/?term=160622
EIF4A2	EIF4A2	eukaryotic translation initiation factor 4A2	1974	https://www.ncbi.nlm.nih.gov/gene/?term=1974
TPI1	TPI1	triosephosphate isomerase 1	7167	https://www.ncbi.nlm.nih.gov/gene/?term=7167
YARS2	YARS2	tyrosyl-tRNA synthetase 2	51067	https://www.ncbi.nlm.nih.gov/gene/?term=51067
FBXO28	FBXO28	F-box protein 28	23219	https://www.ncbi.nlm.nih.gov/gene/?term=23219
INPP4A	INPP4A	inositol polyphosphate-4-phosphatase type I A	3631	https://www.ncbi.nlm.nih.gov/gene/?term=3631
RTN3	RTN3	reticulon 3	10313	https://www.ncbi.nlm.nih.gov/gene/?term=10313
TRPC4	TRPC4	transient receptor potential cation channel subfamily C member 4	7223	https://www.ncbi.nlm.nih.gov/gene/?term=7223
ANKRD42	ANKRD42	ankyrin repeat domain 42	338699	https://www.ncbi.nlm.nih.gov/gene/?term=338699
CCT4	CCT4	chaperonin containing TCP1 subunit 4	10575	https://www.ncbi.nlm.nih.gov/gene/?term=10575
GOT1	GOT1	glutamic-oxaloacetic transaminase 1	2805	https://www.ncbi.nlm.nih.gov/gene/?term=2805
ARL6IP1	ARL6IP1	ADP ribosylation factor like GTPase 6 interacting protein 1	23204	https://www.ncbi.nlm.nih.gov/gene/?term=23204
SMARCA2	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	6595	https://www.ncbi.nlm.nih.gov/gene/?term=6595
WNT16	WNT16	Wnt family member 16	51384	https://www.ncbi.nlm.nih.gov/gene/?term=51384
C1orf216	C1orf216	chromosome 1 open reading frame 216	127703	https://www.ncbi.nlm.nih.gov/gene/?term=127703
SHROOM2	SHROOM2	shroom family member 2	357	https://www.ncbi.nlm.nih.gov/gene/?term=357
FAM234B	FAM234B	family with sequence similarity 234 member B	57613	https://www.ncbi.nlm.nih.gov/gene/?term=57613
DLGAP4	DLGAP4	DLG associated protein 4	22839	https://www.ncbi.nlm.nih.gov/gene/?term=22839
MB21D2	MB21D2	Mab-21 domain containing 2	151963	https://www.ncbi.nlm.nih.gov/gene/?term=151963
CCDC34	CCDC34	coiled-coil domain containing 34	91057	https://www.ncbi.nlm.nih.gov/gene/?term=91057
CMPK2	CMPK2	cytidine/uridine monophosphate kinase 2	129607	https://www.ncbi.nlm.nih.gov/gene/?term=129607
MNAT1	MNAT1	MNAT1, CDK activating kinase assembly factor	4331	https://www.ncbi.nlm.nih.gov/gene/?term=4331
ZFAND1	ZFAND1	zinc finger AN1-type containing 1	79752	https://www.ncbi.nlm.nih.gov/gene/?term=79752
ARMCX5	ARMCX5	armadillo repeat containing X-linked 5	64860	https://www.ncbi.nlm.nih.gov/gene/?term=64860
MYH10	MYH10	myosin heavy chain 10	4628	https://www.ncbi.nlm.nih.gov/gene/?term=4628
PPP2R5D	PPP2R5D	protein phosphatase 2 regulatory subunit B'delta	5528	https://www.ncbi.nlm.nih.gov/gene/?term=5528
PCDHAC2	PCDHAC2	protocadherin alpha subfamily C, 2	56134	https://www.ncbi.nlm.nih.gov/gene/?term=56134
FAM49A	FAM49A	family with sequence similarity 49 member A	81553	https://www.ncbi.nlm.nih.gov/gene/?term=81553
TOX	TOX	thymocyte selection associated high mobility group box	9760	https://www.ncbi.nlm.nih.gov/gene/?term=9760
TRIM37	TRIM37	tripartite motif containing 37	4591	https://www.ncbi.nlm.nih.gov/gene/?term=4591
MTPN	MTPN	myotrophin	136319	https://www.ncbi.nlm.nih.gov/gene/?term=136319
PPP1R2	PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2	5504	https://www.ncbi.nlm.nih.gov/gene/?term=5504
PPIL1	PPIL1	peptidylprolyl isomerase like 1	51645	https://www.ncbi.nlm.nih.gov/gene/?term=51645
OAT	OAT	ornithine aminotransferase	4942	https://www.ncbi.nlm.nih.gov/gene/?term=4942
CYB5B	CYB5B	cytochrome b5 type B	80777	https://www.ncbi.nlm.nih.gov/gene/?term=80777
ATP2A2	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2	488	https://www.ncbi.nlm.nih.gov/gene/?term=488
ATP5PB	ATP5PB	ATP synthase peripheral stalk-membrane subunit b	515	https://www.ncbi.nlm.nih.gov/gene/?term=515
SGTB	SGTB	small glutamine rich tetratricopeptide repeat containing beta	54557	https://www.ncbi.nlm.nih.gov/gene/?term=54557
OR13E1P	OR13E1P	olfactory receptor family 13 subfamily E member 1 pseudogene	392308	https://www.ncbi.nlm.nih.gov/gene/?term=392308
STS	STS	steroid sulfatase	412	https://www.ncbi.nlm.nih.gov/gene/?term=412
TMEM38A	TMEM38A	transmembrane protein 38A	79041	https://www.ncbi.nlm.nih.gov/gene/?term=79041
MAP2K5	MAP2K5	mitogen-activated protein kinase kinase 5	5607	https://www.ncbi.nlm.nih.gov/gene/?term=5607
C16orf87	C16orf87	chromosome 16 open reading frame 87	388272	https://www.ncbi.nlm.nih.gov/gene/?term=388272
CYFIP2	CYFIP2	cytoplasmic FMR1 interacting protein 2	26999	https://www.ncbi.nlm.nih.gov/gene/?term=26999
KIF1BP	KIF1BP	KIF1 binding protein	26128	https://www.ncbi.nlm.nih.gov/gene/?term=26128
ANXA6	ANXA6	annexin A6	309	https://www.ncbi.nlm.nih.gov/gene/?term=309
SLC39A10	SLC39A10	solute carrier family 39 member 10	57181	https://www.ncbi.nlm.nih.gov/gene/?term=57181
LGALSL	LGALSL	galectin like	29094	https://www.ncbi.nlm.nih.gov/gene/?term=29094
C10orf88	C10orf88	chromosome 10 open reading frame 88	80007	https://www.ncbi.nlm.nih.gov/gene/?term=80007
