userId	geneSymbol	geneName	entrezgene	gLink
S1PR5	S1PR5	sphingosine-1-phosphate receptor 5	53637	https://www.ncbi.nlm.nih.gov/gene/?term=53637
HRAS	HRAS	HRas proto-oncogene, GTPase	3265	https://www.ncbi.nlm.nih.gov/gene/?term=3265
PPP1R15A	PPP1R15A	protein phosphatase 1 regulatory subunit 15A	23645	https://www.ncbi.nlm.nih.gov/gene/?term=23645
EDRF1	EDRF1	erythroid differentiation regulatory factor 1	26098	https://www.ncbi.nlm.nih.gov/gene/?term=26098
GPR160	GPR160	G protein-coupled receptor 160	26996	https://www.ncbi.nlm.nih.gov/gene/?term=26996
CDK12	CDK12	cyclin dependent kinase 12	51755	https://www.ncbi.nlm.nih.gov/gene/?term=51755
ZNF484	ZNF484	zinc finger protein 484	83744	https://www.ncbi.nlm.nih.gov/gene/?term=83744
SERINC5	SERINC5	serine incorporator 5	256987	https://www.ncbi.nlm.nih.gov/gene/?term=256987
SLA2	SLA2	Src like adaptor 2	84174	https://www.ncbi.nlm.nih.gov/gene/?term=84174
UBR2	UBR2	ubiquitin protein ligase E3 component n-recognin 2	23304	https://www.ncbi.nlm.nih.gov/gene/?term=23304
EBLN2	EBLN2	endogenous Bornavirus like nucleoprotein 2	55096	https://www.ncbi.nlm.nih.gov/gene/?term=55096
ADAMTS19	ADAMTS19	ADAM metallopeptidase with thrombospondin type 1 motif 19	171019	https://www.ncbi.nlm.nih.gov/gene/?term=171019
C1orf194	C1orf194	chromosome 1 open reading frame 194	127003	https://www.ncbi.nlm.nih.gov/gene/?term=127003
KLF12	KLF12	Kruppel like factor 12	11278	https://www.ncbi.nlm.nih.gov/gene/?term=11278
ASPA	ASPA	aspartoacylase	443	https://www.ncbi.nlm.nih.gov/gene/?term=443
DCSTAMP	DCSTAMP	dendrocyte expressed seven transmembrane protein	81501	https://www.ncbi.nlm.nih.gov/gene/?term=81501
SRGAP2C	SRGAP2C	SLIT-ROBO Rho GTPase activating protein 2C	653464	https://www.ncbi.nlm.nih.gov/gene/?term=653464
NDUFS8	NDUFS8	NADH:ubiquinone oxidoreductase core subunit S8	4728	https://www.ncbi.nlm.nih.gov/gene/?term=4728
HCFC2	HCFC2	host cell factor C2	29915	https://www.ncbi.nlm.nih.gov/gene/?term=29915
EIF5A	EIF5A	eukaryotic translation initiation factor 5A	1984	https://www.ncbi.nlm.nih.gov/gene/?term=1984
SYVN1	SYVN1	synoviolin 1	84447	https://www.ncbi.nlm.nih.gov/gene/?term=84447
FUT11	FUT11	fucosyltransferase 11	170384	https://www.ncbi.nlm.nih.gov/gene/?term=170384
ANKRD6	ANKRD6	ankyrin repeat domain 6	22881	https://www.ncbi.nlm.nih.gov/gene/?term=22881
ZSWIM5	ZSWIM5	zinc finger SWIM-type containing 5	57643	https://www.ncbi.nlm.nih.gov/gene/?term=57643
SYT6	SYT6	synaptotagmin 6	148281	https://www.ncbi.nlm.nih.gov/gene/?term=148281
RPL35A	RPL35A	ribosomal protein L35a	6165	https://www.ncbi.nlm.nih.gov/gene/?term=6165
SPHAR	SPHAR	S-phase response (cyclin related)	10638	https://www.ncbi.nlm.nih.gov/gene/?term=10638
MAZ	MAZ	MYC associated zinc finger protein	4150	https://www.ncbi.nlm.nih.gov/gene/?term=4150
PLEKHM3	PLEKHM3	pleckstrin homology domain containing M3	389072	https://www.ncbi.nlm.nih.gov/gene/?term=389072
MCM9	MCM9	minichromosome maintenance 9 homologous recombination repair factor	254394	https://www.ncbi.nlm.nih.gov/gene/?term=254394
ENDOD1	ENDOD1	endonuclease domain containing 1	23052	https://www.ncbi.nlm.nih.gov/gene/?term=23052
PALM2	PALM2	paralemmin 2	114299	https://www.ncbi.nlm.nih.gov/gene/?term=114299
KRIT1	KRIT1	KRIT1, ankyrin repeat containing	889	https://www.ncbi.nlm.nih.gov/gene/?term=889
PCGF2	PCGF2	polycomb group ring finger 2	7703	https://www.ncbi.nlm.nih.gov/gene/?term=7703
FKBP1A	FKBP1A	FKBP prolyl isomerase 1A	2280	https://www.ncbi.nlm.nih.gov/gene/?term=2280
SEL1L3	SEL1L3	SEL1L family member 3	23231	https://www.ncbi.nlm.nih.gov/gene/?term=23231
DOHH	DOHH	deoxyhypusine hydroxylase	83475	https://www.ncbi.nlm.nih.gov/gene/?term=83475
LRRC3B	LRRC3B	leucine rich repeat containing 3B	116135	https://www.ncbi.nlm.nih.gov/gene/?term=116135
DUSP2	DUSP2	dual specificity phosphatase 2	1844	https://www.ncbi.nlm.nih.gov/gene/?term=1844
DEGS2	DEGS2	delta 4-desaturase, sphingolipid 2	123099	https://www.ncbi.nlm.nih.gov/gene/?term=123099
FBXO6	FBXO6	F-box protein 6	26270	https://www.ncbi.nlm.nih.gov/gene/?term=26270
NPAT	NPAT	nuclear protein, coactivator of histone transcription	4863	https://www.ncbi.nlm.nih.gov/gene/?term=4863
UST	UST	uronyl 2-sulfotransferase	10090	https://www.ncbi.nlm.nih.gov/gene/?term=10090
ZNF671	ZNF671	zinc finger protein 671	79891	https://www.ncbi.nlm.nih.gov/gene/?term=79891
CBFA2T3	CBFA2T3	CBFA2/RUNX1 translocation partner 3	863	https://www.ncbi.nlm.nih.gov/gene/?term=863
GPS1	GPS1	G protein pathway suppressor 1	2873	https://www.ncbi.nlm.nih.gov/gene/?term=2873
CNOT9	CNOT9	CCR4-NOT transcription complex subunit 9	9125	https://www.ncbi.nlm.nih.gov/gene/?term=9125
FBXO17	FBXO17	F-box protein 17	115290	https://www.ncbi.nlm.nih.gov/gene/?term=115290
HCG11	HCG11	HLA complex group 11	493812	https://www.ncbi.nlm.nih.gov/gene/?term=493812
ZNF542P	ZNF542P	zinc finger protein 542, pseudogene	147947	https://www.ncbi.nlm.nih.gov/gene/?term=147947
ZNF772	ZNF772	zinc finger protein 772	400720	https://www.ncbi.nlm.nih.gov/gene/?term=400720
RASSF7	RASSF7	Ras association domain family member 7	8045	https://www.ncbi.nlm.nih.gov/gene/?term=8045
ZNF398	ZNF398	zinc finger protein 398	57541	https://www.ncbi.nlm.nih.gov/gene/?term=57541
STRN	STRN	striatin	6801	https://www.ncbi.nlm.nih.gov/gene/?term=6801
R3HDM4	R3HDM4	R3H domain containing 4	91300	https://www.ncbi.nlm.nih.gov/gene/?term=91300
UVRAG	UVRAG	UV radiation resistance associated	7405	https://www.ncbi.nlm.nih.gov/gene/?term=7405
JKAMP	JKAMP	JNK1/MAPK8 associated membrane protein	51528	https://www.ncbi.nlm.nih.gov/gene/?term=51528
SCX	SCX	scleraxis bHLH transcription factor	642658	https://www.ncbi.nlm.nih.gov/gene/?term=642658
MME	MME	membrane metalloendopeptidase	4311	https://www.ncbi.nlm.nih.gov/gene/?term=4311
TNNT2	TNNT2	troponin T2, cardiac type	7139	https://www.ncbi.nlm.nih.gov/gene/?term=7139
SMG1	SMG1	SMG1, nonsense mediated mRNA decay associated PI3K related kinase	23049	https://www.ncbi.nlm.nih.gov/gene/?term=23049
HCFC1R1	HCFC1R1	host cell factor C1 regulator 1	54985	https://www.ncbi.nlm.nih.gov/gene/?term=54985
CDK11B	CDK11B	cyclin dependent kinase 11B	984	https://www.ncbi.nlm.nih.gov/gene/?term=984
IPO11	IPO11	importin 11	51194	https://www.ncbi.nlm.nih.gov/gene/?term=51194
C20orf27	C20orf27	chromosome 20 open reading frame 27	54976	https://www.ncbi.nlm.nih.gov/gene/?term=54976
ARFGEF1	ARFGEF1	ADP ribosylation factor guanine nucleotide exchange factor 1	10565	https://www.ncbi.nlm.nih.gov/gene/?term=10565
GPATCH3	GPATCH3	G-patch domain containing 3	63906	https://www.ncbi.nlm.nih.gov/gene/?term=63906
KRT17	KRT17	keratin 17	3872	https://www.ncbi.nlm.nih.gov/gene/?term=3872
PCDHGA11	PCDHGA11	protocadherin gamma subfamily A, 11	56105	https://www.ncbi.nlm.nih.gov/gene/?term=56105
MRPL40	MRPL40	mitochondrial ribosomal protein L40	64976	https://www.ncbi.nlm.nih.gov/gene/?term=64976
AGPAT4-IT1	AGPAT4-IT1	AGPAT4 intronic transcript 1	79992	https://www.ncbi.nlm.nih.gov/gene/?term=79992
BOP1	BOP1	BOP1 ribosomal biogenesis factor	23246	https://www.ncbi.nlm.nih.gov/gene/?term=23246
SSU72	SSU72	SSU72 homolog, RNA polymerase II CTD phosphatase	29101	https://www.ncbi.nlm.nih.gov/gene/?term=29101
FOSB	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit	2354	https://www.ncbi.nlm.nih.gov/gene/?term=2354
SLC30A4	SLC30A4	solute carrier family 30 member 4	7782	https://www.ncbi.nlm.nih.gov/gene/?term=7782
RHBDD3	RHBDD3	rhomboid domain containing 3	25807	https://www.ncbi.nlm.nih.gov/gene/?term=25807
RHBDL1	RHBDL1	rhomboid like 1	9028	https://www.ncbi.nlm.nih.gov/gene/?term=9028
TRAF7	TRAF7	TNF receptor associated factor 7	84231	https://www.ncbi.nlm.nih.gov/gene/?term=84231
COMTD1	COMTD1	catechol-O-methyltransferase domain containing 1	118881	https://www.ncbi.nlm.nih.gov/gene/?term=118881
MKRN3	MKRN3	makorin ring finger protein 3	7681	https://www.ncbi.nlm.nih.gov/gene/?term=7681
FUT1	FUT1	fucosyltransferase 1 (H blood group)	2523	https://www.ncbi.nlm.nih.gov/gene/?term=2523
PTPDC1	PTPDC1	protein tyrosine phosphatase domain containing 1	138639	https://www.ncbi.nlm.nih.gov/gene/?term=138639
BIN1	BIN1	bridging integrator 1	274	https://www.ncbi.nlm.nih.gov/gene/?term=274
NOXO1	NOXO1	NADPH oxidase organizer 1	124056	https://www.ncbi.nlm.nih.gov/gene/?term=124056
COL4A5	COL4A5	collagen type IV alpha 5 chain	1287	https://www.ncbi.nlm.nih.gov/gene/?term=1287
SNX18	SNX18	sorting nexin 18	112574	https://www.ncbi.nlm.nih.gov/gene/?term=112574
CPSF6	CPSF6	cleavage and polyadenylation specific factor 6	11052	https://www.ncbi.nlm.nih.gov/gene/?term=11052
ARID5B	ARID5B	AT-rich interaction domain 5B	84159	https://www.ncbi.nlm.nih.gov/gene/?term=84159
ABHD17C	ABHD17C	abhydrolase domain containing 17C	58489	https://www.ncbi.nlm.nih.gov/gene/?term=58489
LNX2	LNX2	ligand of numb-protein X 2	222484	https://www.ncbi.nlm.nih.gov/gene/?term=222484
PIP4K2A	PIP4K2A	phosphatidylinositol-5-phosphate 4-kinase type 2 alpha	5305	https://www.ncbi.nlm.nih.gov/gene/?term=5305
VKORC1	VKORC1	vitamin K epoxide reductase complex subunit 1	79001	https://www.ncbi.nlm.nih.gov/gene/?term=79001
ARSJ	ARSJ	arylsulfatase family member J	79642	https://www.ncbi.nlm.nih.gov/gene/?term=79642
FXYD7	FXYD7	FXYD domain containing ion transport regulator 7	53822	https://www.ncbi.nlm.nih.gov/gene/?term=53822
LGALS1	LGALS1	galectin 1	3956	https://www.ncbi.nlm.nih.gov/gene/?term=3956
PLA2G4A	PLA2G4A	phospholipase A2 group IVA	5321	https://www.ncbi.nlm.nih.gov/gene/?term=5321
KLF7	KLF7	Kruppel like factor 7	8609	https://www.ncbi.nlm.nih.gov/gene/?term=8609
ANAPC11	ANAPC11	anaphase promoting complex subunit 11	51529	https://www.ncbi.nlm.nih.gov/gene/?term=51529
ABCB10	ABCB10	ATP binding cassette subfamily B member 10	23456	https://www.ncbi.nlm.nih.gov/gene/?term=23456
FA2H	FA2H	fatty acid 2-hydroxylase	79152	https://www.ncbi.nlm.nih.gov/gene/?term=79152
MESP1	MESP1	mesoderm posterior bHLH transcription factor 1	55897	https://www.ncbi.nlm.nih.gov/gene/?term=55897
FMC1	FMC1	formation of mitochondrial complex V assembly factor 1 homolog	154791	https://www.ncbi.nlm.nih.gov/gene/?term=154791
GPX4	GPX4	glutathione peroxidase 4	2879	https://www.ncbi.nlm.nih.gov/gene/?term=2879
EPB41L2	EPB41L2	erythrocyte membrane protein band 4.1 like 2	2037	https://www.ncbi.nlm.nih.gov/gene/?term=2037
PLP1	PLP1	proteolipid protein 1	5354	https://www.ncbi.nlm.nih.gov/gene/?term=5354
ZNF207	ZNF207	zinc finger protein 207	7756	https://www.ncbi.nlm.nih.gov/gene/?term=7756
EGR4	EGR4	early growth response 4	1961	https://www.ncbi.nlm.nih.gov/gene/?term=1961
INAFM1	INAFM1	InaF motif containing 1	255783	https://www.ncbi.nlm.nih.gov/gene/?term=255783
GCAT	GCAT	glycine C-acetyltransferase	23464	https://www.ncbi.nlm.nih.gov/gene/?term=23464
SCMH1	SCMH1	Scm polycomb group protein homolog 1	22955	https://www.ncbi.nlm.nih.gov/gene/?term=22955
SCHIP1	SCHIP1	schwannomin interacting protein 1	29970	https://www.ncbi.nlm.nih.gov/gene/?term=29970
RLF	RLF	rearranged L-myc fusion	6018	https://www.ncbi.nlm.nih.gov/gene/?term=6018
FNDC3A	FNDC3A	fibronectin type III domain containing 3A	22862	https://www.ncbi.nlm.nih.gov/gene/?term=22862
MSRB2	MSRB2	methionine sulfoxide reductase B2	22921	https://www.ncbi.nlm.nih.gov/gene/?term=22921
KCNH2	KCNH2	potassium voltage-gated channel subfamily H member 2	3757	https://www.ncbi.nlm.nih.gov/gene/?term=3757
PHF5A	PHF5A	PHD finger protein 5A	84844	https://www.ncbi.nlm.nih.gov/gene/?term=84844
GFER	GFER	growth factor, augmenter of liver regeneration	2671	https://www.ncbi.nlm.nih.gov/gene/?term=2671
SNX25	SNX25	sorting nexin 25	83891	https://www.ncbi.nlm.nih.gov/gene/?term=83891
UGT8	UGT8	UDP glycosyltransferase 8	7368	https://www.ncbi.nlm.nih.gov/gene/?term=7368
C19orf53	C19orf53	chromosome 19 open reading frame 53	28974	https://www.ncbi.nlm.nih.gov/gene/?term=28974
VPS13B	VPS13B	vacuolar protein sorting 13 homolog B	157680	https://www.ncbi.nlm.nih.gov/gene/?term=157680
SNX13	SNX13	sorting nexin 13	23161	https://www.ncbi.nlm.nih.gov/gene/?term=23161
PSG8-AS1	PSG8-AS1	PSG8 antisense RNA 1	100289650	https://www.ncbi.nlm.nih.gov/gene/?term=100289650
FAM149B1	FAM149B1	family with sequence similarity 149 member B1	317662	https://www.ncbi.nlm.nih.gov/gene/?term=317662
RAB37	RAB37	RAB37, member RAS oncogene family	326624	https://www.ncbi.nlm.nih.gov/gene/?term=326624
TMEM42	TMEM42	transmembrane protein 42	131616	https://www.ncbi.nlm.nih.gov/gene/?term=131616
CD24	CD24	CD24 molecule	100133941	https://www.ncbi.nlm.nih.gov/gene/?term=100133941
NAV1	NAV1	neuron navigator 1	89796	https://www.ncbi.nlm.nih.gov/gene/?term=89796
SLC2A3P1	SLC2A3P1	solute carrier family 2 member 3 pseudogene 1	100128062	https://www.ncbi.nlm.nih.gov/gene/?term=100128062
PALM	PALM	paralemmin	5064	https://www.ncbi.nlm.nih.gov/gene/?term=5064
FSCN1	FSCN1	fascin actin-bundling protein 1	6624	https://www.ncbi.nlm.nih.gov/gene/?term=6624
C5orf49	C5orf49	chromosome 5 open reading frame 49	134121	https://www.ncbi.nlm.nih.gov/gene/?term=134121
SUMO3	SUMO3	small ubiquitin-like modifier 3	6612	https://www.ncbi.nlm.nih.gov/gene/?term=6612
HPCAL1	HPCAL1	hippocalcin like 1	3241	https://www.ncbi.nlm.nih.gov/gene/?term=3241
APPBP2	APPBP2	amyloid beta precursor protein binding protein 2	10513	https://www.ncbi.nlm.nih.gov/gene/?term=10513
KCNIP2	KCNIP2	potassium voltage-gated channel interacting protein 2	30819	https://www.ncbi.nlm.nih.gov/gene/?term=30819
PRR5	PRR5	proline rich 5	55615	https://www.ncbi.nlm.nih.gov/gene/?term=55615
RTL9	RTL9	retrotransposon Gag like 9	57529	https://www.ncbi.nlm.nih.gov/gene/?term=57529
ZNF154	ZNF154	zinc finger protein 154	7710	https://www.ncbi.nlm.nih.gov/gene/?term=7710
LRRC27	LRRC27	leucine rich repeat containing 27	80313	https://www.ncbi.nlm.nih.gov/gene/?term=80313
AP3M1	AP3M1	adaptor related protein complex 3 subunit mu 1	26985	https://www.ncbi.nlm.nih.gov/gene/?term=26985
SFT2D1	SFT2D1	SFT2 domain containing 1	113402	https://www.ncbi.nlm.nih.gov/gene/?term=113402
SLC35A5	SLC35A5	solute carrier family 35 member A5	55032	https://www.ncbi.nlm.nih.gov/gene/?term=55032
NAA38	NAA38	N(alpha)-acetyltransferase 38, NatC auxiliary subunit	84316	https://www.ncbi.nlm.nih.gov/gene/?term=84316
HTR1D	HTR1D	5-hydroxytryptamine receptor 1D	3352	https://www.ncbi.nlm.nih.gov/gene/?term=3352
UHRF1BP1	UHRF1BP1	UHRF1 binding protein 1	54887	https://www.ncbi.nlm.nih.gov/gene/?term=54887
RNF25	RNF25	ring finger protein 25	64320	https://www.ncbi.nlm.nih.gov/gene/?term=64320
NTRK3	NTRK3	neurotrophic receptor tyrosine kinase 3	4916	https://www.ncbi.nlm.nih.gov/gene/?term=4916
ALCAM	ALCAM	activated leukocyte cell adhesion molecule	214	https://www.ncbi.nlm.nih.gov/gene/?term=214
PDGFC	PDGFC	platelet derived growth factor C	56034	https://www.ncbi.nlm.nih.gov/gene/?term=56034
ZNF32-AS1	ZNF32-AS1	ZNF32 antisense RNA 1	414197	https://www.ncbi.nlm.nih.gov/gene/?term=414197
FZD5	FZD5	frizzled class receptor 5	7855	https://www.ncbi.nlm.nih.gov/gene/?term=7855
ZNF416	ZNF416	zinc finger protein 416	55659	https://www.ncbi.nlm.nih.gov/gene/?term=55659
TMEM184A	TMEM184A	transmembrane protein 184A	202915	https://www.ncbi.nlm.nih.gov/gene/?term=202915
THSD7B	THSD7B	thrombospondin type 1 domain containing 7B	80731	https://www.ncbi.nlm.nih.gov/gene/?term=80731
DAPK1	DAPK1	death associated protein kinase 1	1612	https://www.ncbi.nlm.nih.gov/gene/?term=1612
RBFOX3	RBFOX3	RNA binding fox-1 homolog 3	146713	https://www.ncbi.nlm.nih.gov/gene/?term=146713
NT5M	NT5M	5',3'-nucleotidase, mitochondrial	56953	https://www.ncbi.nlm.nih.gov/gene/?term=56953
MTCO3P12	MTCO3P12	MT-CO3 pseudogene 12	107075270	https://www.ncbi.nlm.nih.gov/gene/?term=107075270
PIK3CG	PIK3CG	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	5294	https://www.ncbi.nlm.nih.gov/gene/?term=5294
MRPL12	MRPL12	mitochondrial ribosomal protein L12	6182	https://www.ncbi.nlm.nih.gov/gene/?term=6182
ARRDC1-AS1	ARRDC1-AS1	ARRDC1 antisense RNA 1	85026	https://www.ncbi.nlm.nih.gov/gene/?term=85026
EGFL7	EGFL7	EGF like domain multiple 7	51162	https://www.ncbi.nlm.nih.gov/gene/?term=51162
EDEM3	EDEM3	ER degradation enhancing alpha-mannosidase like protein 3	80267	https://www.ncbi.nlm.nih.gov/gene/?term=80267
TRIM54	TRIM54	tripartite motif containing 54	57159	https://www.ncbi.nlm.nih.gov/gene/?term=57159
TUNAR	TUNAR	TCL1 upstream neural differentiation-associated RNA	100507043	https://www.ncbi.nlm.nih.gov/gene/?term=100507043
TMA7	TMA7	translation machinery associated 7 homolog	51372	https://www.ncbi.nlm.nih.gov/gene/?term=51372
PLXDC2	PLXDC2	plexin domain containing 2	84898	https://www.ncbi.nlm.nih.gov/gene/?term=84898
PCNX1	PCNX1	pecanex 1	22990	https://www.ncbi.nlm.nih.gov/gene/?term=22990
INF2	INF2	inverted formin, FH2 and WH2 domain containing	64423	https://www.ncbi.nlm.nih.gov/gene/?term=64423
BMS1P4	BMS1P4	BMS1, ribosome biogenesis factor pseudogene 4	729096	https://www.ncbi.nlm.nih.gov/gene/?term=729096
SMCR8	SMCR8	Smith-Magenis syndrome chromosome region, candidate 8	140775	https://www.ncbi.nlm.nih.gov/gene/?term=140775
WIPF1	WIPF1	WAS/WASL interacting protein family member 1	7456	https://www.ncbi.nlm.nih.gov/gene/?term=7456
TBC1D19	TBC1D19	TBC1 domain family member 19	55296	https://www.ncbi.nlm.nih.gov/gene/?term=55296
PDCD6IP	PDCD6IP	programmed cell death 6 interacting protein	10015	https://www.ncbi.nlm.nih.gov/gene/?term=10015
RPS6KA4	RPS6KA4	ribosomal protein S6 kinase A4	8986	https://www.ncbi.nlm.nih.gov/gene/?term=8986
MPG	MPG	N-methylpurine DNA glycosylase	4350	https://www.ncbi.nlm.nih.gov/gene/?term=4350
RBM24	RBM24	RNA binding motif protein 24	221662	https://www.ncbi.nlm.nih.gov/gene/?term=221662
NFYC-AS1	NFYC-AS1	NFYC antisense RNA 1	100130557	https://www.ncbi.nlm.nih.gov/gene/?term=100130557
TTC13	TTC13	tetratricopeptide repeat domain 13	79573	https://www.ncbi.nlm.nih.gov/gene/?term=79573
BPTFP1	BPTFP1	bromodomain PHD finger transcription factor pseudogene 1	109286551	https://www.ncbi.nlm.nih.gov/gene/?term=109286551
SMARCD3	SMARCD3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3	6604	https://www.ncbi.nlm.nih.gov/gene/?term=6604
OSTM1-AS1	OSTM1-AS1	OSTM1 antisense RNA 1	100287366	https://www.ncbi.nlm.nih.gov/gene/?term=100287366
ZNF865	ZNF865	zinc finger protein 865	100507290	https://www.ncbi.nlm.nih.gov/gene/?term=100507290
MCRS1	MCRS1	microspherule protein 1	10445	https://www.ncbi.nlm.nih.gov/gene/?term=10445
PNMA5	PNMA5	PNMA family member 5	114824	https://www.ncbi.nlm.nih.gov/gene/?term=114824
MTDH	MTDH	metadherin	92140	https://www.ncbi.nlm.nih.gov/gene/?term=92140
BIVM-ERCC5	BIVM-ERCC5	BIVM-ERCC5 readthrough	100533467	https://www.ncbi.nlm.nih.gov/gene/?term=100533467
PCDHGB3	PCDHGB3	protocadherin gamma subfamily B, 3	56102	https://www.ncbi.nlm.nih.gov/gene/?term=56102
LRRC75A	LRRC75A	leucine rich repeat containing 75A	388341	https://www.ncbi.nlm.nih.gov/gene/?term=388341
MRPL9	MRPL9	mitochondrial ribosomal protein L9	65005	https://www.ncbi.nlm.nih.gov/gene/?term=65005
HEATR1	HEATR1	HEAT repeat containing 1	55127	https://www.ncbi.nlm.nih.gov/gene/?term=55127
MCU	MCU	mitochondrial calcium uniporter	90550	https://www.ncbi.nlm.nih.gov/gene/?term=90550
LY6H	LY6H	lymphocyte antigen 6 family member H	4062	https://www.ncbi.nlm.nih.gov/gene/?term=4062
CSTB	CSTB	cystatin B	1476	https://www.ncbi.nlm.nih.gov/gene/?term=1476
RPL34	RPL34	ribosomal protein L34	6164	https://www.ncbi.nlm.nih.gov/gene/?term=6164
FAM237A	FAM237A	family with sequence similarity 237 member A	200726	https://www.ncbi.nlm.nih.gov/gene/?term=200726
DENND6B	DENND6B	DENN domain containing 6B	414918	https://www.ncbi.nlm.nih.gov/gene/?term=414918
CERKL	CERKL	ceramide kinase like	375298	https://www.ncbi.nlm.nih.gov/gene/?term=375298
NPIPB6	NPIPB6	nuclear pore complex interacting protein family member B6	728741	https://www.ncbi.nlm.nih.gov/gene/?term=728741
SLC33A1	SLC33A1	solute carrier family 33 member 1	9197	https://www.ncbi.nlm.nih.gov/gene/?term=9197
AMIGO2	AMIGO2	adhesion molecule with Ig like domain 2	347902	https://www.ncbi.nlm.nih.gov/gene/?term=347902
FUT9	FUT9	fucosyltransferase 9	10690	https://www.ncbi.nlm.nih.gov/gene/?term=10690
SLC1A2	SLC1A2	solute carrier family 1 member 2	6506	https://www.ncbi.nlm.nih.gov/gene/?term=6506
EFCAB1	EFCAB1	EF-hand calcium binding domain 1	79645	https://www.ncbi.nlm.nih.gov/gene/?term=79645
NALCN-AS1	NALCN-AS1	NALCN antisense RNA 1	100885778	https://www.ncbi.nlm.nih.gov/gene/?term=100885778
CYP4Z1	CYP4Z1	cytochrome P450 family 4 subfamily Z member 1	199974	https://www.ncbi.nlm.nih.gov/gene/?term=199974
ISOC1	ISOC1	isochorismatase domain containing 1	51015	https://www.ncbi.nlm.nih.gov/gene/?term=51015
GPR37	GPR37	G protein-coupled receptor 37	2861	https://www.ncbi.nlm.nih.gov/gene/?term=2861
CYP7B1	CYP7B1	cytochrome P450 family 7 subfamily B member 1	9420	https://www.ncbi.nlm.nih.gov/gene/?term=9420
NINJ2	NINJ2	ninjurin 2	4815	https://www.ncbi.nlm.nih.gov/gene/?term=4815
BICRAL	BICRAL	BRD4 interacting chromatin remodeling complex associated protein like	23506	https://www.ncbi.nlm.nih.gov/gene/?term=23506
WNT10B	WNT10B	Wnt family member 10B	7480	https://www.ncbi.nlm.nih.gov/gene/?term=7480
ALS2	ALS2	ALS2, alsin Rho guanine nucleotide exchange factor	57679	https://www.ncbi.nlm.nih.gov/gene/?term=57679
SPIRE2	SPIRE2	spire type actin nucleation factor 2	84501	https://www.ncbi.nlm.nih.gov/gene/?term=84501
ATP5F1D	ATP5F1D	ATP synthase F1 subunit delta	513	https://www.ncbi.nlm.nih.gov/gene/?term=513
PALM3	PALM3	paralemmin 3	342979	https://www.ncbi.nlm.nih.gov/gene/?term=342979
CAPN1	CAPN1	calpain 1	823	https://www.ncbi.nlm.nih.gov/gene/?term=823
RIC1	RIC1	RIC1 homolog, RAB6A GEF complex partner 1	57589	https://www.ncbi.nlm.nih.gov/gene/?term=57589
CBLN2	CBLN2	cerebellin 2 precursor	147381	https://www.ncbi.nlm.nih.gov/gene/?term=147381
GSTP1	GSTP1	glutathione S-transferase pi 1	2950	https://www.ncbi.nlm.nih.gov/gene/?term=2950
THEMIS2	THEMIS2	thymocyte selection associated family member 2	9473	https://www.ncbi.nlm.nih.gov/gene/?term=9473
DOCK4	DOCK4	dedicator of cytokinesis 4	9732	https://www.ncbi.nlm.nih.gov/gene/?term=9732
BUD31	BUD31	BUD31 homolog	8896	https://www.ncbi.nlm.nih.gov/gene/?term=8896
SLC22A9	SLC22A9	solute carrier family 22 member 9	114571	https://www.ncbi.nlm.nih.gov/gene/?term=114571
KLK6	KLK6	kallikrein related peptidase 6	5653	https://www.ncbi.nlm.nih.gov/gene/?term=5653
THPO	THPO	thrombopoietin	7066	https://www.ncbi.nlm.nih.gov/gene/?term=7066
ARHGDIA	ARHGDIA	Rho GDP dissociation inhibitor alpha	396	https://www.ncbi.nlm.nih.gov/gene/?term=396
ZNF831	ZNF831	zinc finger protein 831	128611	https://www.ncbi.nlm.nih.gov/gene/?term=128611
INAFM2	INAFM2	InaF motif containing 2	100505573	https://www.ncbi.nlm.nih.gov/gene/?term=100505573
TAS2R5	TAS2R5	taste 2 receptor member 5	54429	https://www.ncbi.nlm.nih.gov/gene/?term=54429
LINC00622	LINC00622	long intergenic non-protein coding RNA 622	644242	https://www.ncbi.nlm.nih.gov/gene/?term=644242
ZDHHC8P1	ZDHHC8P1	zinc finger DHHC-type containing 8 pseudogene 1	150244	https://www.ncbi.nlm.nih.gov/gene/?term=150244
ZBTB43	ZBTB43	zinc finger and BTB domain containing 43	23099	https://www.ncbi.nlm.nih.gov/gene/?term=23099
PTGES	PTGES	prostaglandin E synthase	9536	https://www.ncbi.nlm.nih.gov/gene/?term=9536
CRIP2	CRIP2	cysteine rich protein 2	1397	https://www.ncbi.nlm.nih.gov/gene/?term=1397
TLL1	TLL1	tolloid like 1	7092	https://www.ncbi.nlm.nih.gov/gene/?term=7092
BIRC6	BIRC6	baculoviral IAP repeat containing 6	57448	https://www.ncbi.nlm.nih.gov/gene/?term=57448
SLC30A5	SLC30A5	solute carrier family 30 member 5	64924	https://www.ncbi.nlm.nih.gov/gene/?term=64924
ECE2	ECE2	endothelin converting enzyme 2	9718	https://www.ncbi.nlm.nih.gov/gene/?term=9718
IGSF11	IGSF11	immunoglobulin superfamily member 11	152404	https://www.ncbi.nlm.nih.gov/gene/?term=152404
