userId	geneSymbol	geneName	entrezgene	gLink
NUDC	NUDC	nuclear distribution C, dynein complex regulator	10726	https://www.ncbi.nlm.nih.gov/gene/?term=10726
PRR5L	PRR5L	proline rich 5 like	79899	https://www.ncbi.nlm.nih.gov/gene/?term=79899
LYPLA2	LYPLA2	lysophospholipase 2	11313	https://www.ncbi.nlm.nih.gov/gene/?term=11313
TGFBR1	TGFBR1	transforming growth factor beta receptor 1	7046	https://www.ncbi.nlm.nih.gov/gene/?term=7046
GALK2	GALK2	galactokinase 2	2585	https://www.ncbi.nlm.nih.gov/gene/?term=2585
RPL19	RPL19	ribosomal protein L19	6143	https://www.ncbi.nlm.nih.gov/gene/?term=6143
VPS37B	VPS37B	VPS37B, ESCRT-I subunit	79720	https://www.ncbi.nlm.nih.gov/gene/?term=79720
NCLN	NCLN	nicalin	56926	https://www.ncbi.nlm.nih.gov/gene/?term=56926
NAA60	NAA60	N(alpha)-acetyltransferase 60, NatF catalytic subunit	79903	https://www.ncbi.nlm.nih.gov/gene/?term=79903
THSD7A	THSD7A	thrombospondin type 1 domain containing 7A	221981	https://www.ncbi.nlm.nih.gov/gene/?term=221981
ZFP91-CNTF	ZFP91-CNTF	ZFP91-CNTF readthrough (NMD candidate)	386607	https://www.ncbi.nlm.nih.gov/gene/?term=386607
GDPD5	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5	81544	https://www.ncbi.nlm.nih.gov/gene/?term=81544
ZNF579	ZNF579	zinc finger protein 579	163033	https://www.ncbi.nlm.nih.gov/gene/?term=163033
RPS11	RPS11	ribosomal protein S11	6205	https://www.ncbi.nlm.nih.gov/gene/?term=6205
GLCE	GLCE	glucuronic acid epimerase	26035	https://www.ncbi.nlm.nih.gov/gene/?term=26035
HPN-AS1	HPN-AS1	HPN antisense RNA 1	100128675	https://www.ncbi.nlm.nih.gov/gene/?term=100128675
FAM50A	FAM50A	family with sequence similarity 50 member A	9130	https://www.ncbi.nlm.nih.gov/gene/?term=9130
HIRIP3	HIRIP3	HIRA interacting protein 3	8479	https://www.ncbi.nlm.nih.gov/gene/?term=8479
SART1	SART1	spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP	9092	https://www.ncbi.nlm.nih.gov/gene/?term=9092
TMUB1	TMUB1	transmembrane and ubiquitin like domain containing 1	83590	https://www.ncbi.nlm.nih.gov/gene/?term=83590
RETREG3	RETREG3	reticulophagy regulator family member 3	162427	https://www.ncbi.nlm.nih.gov/gene/?term=162427
TK1	TK1	thymidine kinase 1	7083	https://www.ncbi.nlm.nih.gov/gene/?term=7083
PCDHGB6	PCDHGB6	protocadherin gamma subfamily B, 6	56100	https://www.ncbi.nlm.nih.gov/gene/?term=56100
PHPT1	PHPT1	phosphohistidine phosphatase 1	29085	https://www.ncbi.nlm.nih.gov/gene/?term=29085
RPS24	RPS24	ribosomal protein S24	6229	https://www.ncbi.nlm.nih.gov/gene/?term=6229
RPS6	RPS6	ribosomal protein S6	6194	https://www.ncbi.nlm.nih.gov/gene/?term=6194
AGO2	AGO2	argonaute RISC catalytic component 2	27161	https://www.ncbi.nlm.nih.gov/gene/?term=27161
METTL26	METTL26	methyltransferase like 26	84326	https://www.ncbi.nlm.nih.gov/gene/?term=84326
RPL24	RPL24	ribosomal protein L24	6152	https://www.ncbi.nlm.nih.gov/gene/?term=6152
AKAP9	AKAP9	A-kinase anchoring protein 9	10142	https://www.ncbi.nlm.nih.gov/gene/?term=10142
DIXDC1	DIXDC1	DIX domain containing 1	85458	https://www.ncbi.nlm.nih.gov/gene/?term=85458
RBMXL1	RBMXL1	RBMX like 1	494115	https://www.ncbi.nlm.nih.gov/gene/?term=494115
ATAD3A	ATAD3A	ATPase family, AAA domain containing 3A	55210	https://www.ncbi.nlm.nih.gov/gene/?term=55210
BCAR1	BCAR1	BCAR1, Cas family scaffold protein	9564	https://www.ncbi.nlm.nih.gov/gene/?term=9564
RPS6KA2	RPS6KA2	ribosomal protein S6 kinase A2	6196	https://www.ncbi.nlm.nih.gov/gene/?term=6196
RPL8	RPL8	ribosomal protein L8	6132	https://www.ncbi.nlm.nih.gov/gene/?term=6132
SPRY3	SPRY3	sprouty RTK signaling antagonist 3	10251	https://www.ncbi.nlm.nih.gov/gene/?term=10251
RPS3	RPS3	ribosomal protein S3	6188	https://www.ncbi.nlm.nih.gov/gene/?term=6188
GPRIN3	GPRIN3	GPRIN family member 3	285513	https://www.ncbi.nlm.nih.gov/gene/?term=285513
NME7	NME7	NME/NM23 family member 7	29922	https://www.ncbi.nlm.nih.gov/gene/?term=29922
JUND	JUND	JunD proto-oncogene, AP-1 transcription factor subunit	3727	https://www.ncbi.nlm.nih.gov/gene/?term=3727
ST3GAL4	ST3GAL4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4	6484	https://www.ncbi.nlm.nih.gov/gene/?term=6484
GLG1	GLG1	golgi glycoprotein 1	2734	https://www.ncbi.nlm.nih.gov/gene/?term=2734
DRAP1	DRAP1	DR1 associated protein 1	10589	https://www.ncbi.nlm.nih.gov/gene/?term=10589
RILPL1	RILPL1	Rab interacting lysosomal protein like 1	353116	https://www.ncbi.nlm.nih.gov/gene/?term=353116
FBXW4	FBXW4	F-box and WD repeat domain containing 4	6468	https://www.ncbi.nlm.nih.gov/gene/?term=6468
ZDHHC18	ZDHHC18	zinc finger DHHC-type containing 18	84243	https://www.ncbi.nlm.nih.gov/gene/?term=84243
TGFB3	TGFB3	transforming growth factor beta 3	7043	https://www.ncbi.nlm.nih.gov/gene/?term=7043
MIA3	MIA3	MIA SH3 domain ER export factor 3	375056	https://www.ncbi.nlm.nih.gov/gene/?term=375056
LIMCH1	LIMCH1	LIM and calponin homology domains 1	22998	https://www.ncbi.nlm.nih.gov/gene/?term=22998
PROSER1	PROSER1	proline and serine rich 1	80209	https://www.ncbi.nlm.nih.gov/gene/?term=80209
COPS7B	COPS7B	COP9 signalosome subunit 7B	64708	https://www.ncbi.nlm.nih.gov/gene/?term=64708
CRAMP1	CRAMP1	cramped chromatin regulator homolog 1	57585	https://www.ncbi.nlm.nih.gov/gene/?term=57585
NDUFB1	NDUFB1	NADH:ubiquinone oxidoreductase subunit B1	4707	https://www.ncbi.nlm.nih.gov/gene/?term=4707
DHX15	DHX15	DEAH-box helicase 15	1665	https://www.ncbi.nlm.nih.gov/gene/?term=1665
PPP1R35	PPP1R35	protein phosphatase 1 regulatory subunit 35	221908	https://www.ncbi.nlm.nih.gov/gene/?term=221908
DNAJC4	DNAJC4	DnaJ heat shock protein family (Hsp40) member C4	3338	https://www.ncbi.nlm.nih.gov/gene/?term=3338
GALNT7	GALNT7	polypeptide N-acetylgalactosaminyltransferase 7	51809	https://www.ncbi.nlm.nih.gov/gene/?term=51809
GCLC	GCLC	glutamate-cysteine ligase catalytic subunit	2729	https://www.ncbi.nlm.nih.gov/gene/?term=2729
PDE8A	PDE8A	phosphodiesterase 8A	5151	https://www.ncbi.nlm.nih.gov/gene/?term=5151
CCNJ	CCNJ	cyclin J	54619	https://www.ncbi.nlm.nih.gov/gene/?term=54619
NOSIP	NOSIP	nitric oxide synthase interacting protein	51070	https://www.ncbi.nlm.nih.gov/gene/?term=51070
RASSF2	RASSF2	Ras association domain family member 2	9770	https://www.ncbi.nlm.nih.gov/gene/?term=9770
HBS1L	HBS1L	HBS1 like translational GTPase	10767	https://www.ncbi.nlm.nih.gov/gene/?term=10767
RBM42	RBM42	RNA binding motif protein 42	79171	https://www.ncbi.nlm.nih.gov/gene/?term=79171
FAM124A	FAM124A	family with sequence similarity 124 member A	220108	https://www.ncbi.nlm.nih.gov/gene/?term=220108
MIF	MIF	macrophage migration inhibitory factor	4282	https://www.ncbi.nlm.nih.gov/gene/?term=4282
SSNA1	SSNA1	SS nuclear autoantigen 1	8636	https://www.ncbi.nlm.nih.gov/gene/?term=8636
MAB21L1	MAB21L1	mab-21 like 1	4081	https://www.ncbi.nlm.nih.gov/gene/?term=4081
SPSB1	SPSB1	splA/ryanodine receptor domain and SOCS box containing 1	80176	https://www.ncbi.nlm.nih.gov/gene/?term=80176
LINC01445	LINC01445	long intergenic non-protein coding RNA 1445	102723605	https://www.ncbi.nlm.nih.gov/gene/?term=102723605
SLC9A3R2	SLC9A3R2	SLC9A3 regulator 2	9351	https://www.ncbi.nlm.nih.gov/gene/?term=9351
SOX15	SOX15	SRY-box 15	6665	https://www.ncbi.nlm.nih.gov/gene/?term=6665
MASP2	MASP2	mannan binding lectin serine peptidase 2	10747	https://www.ncbi.nlm.nih.gov/gene/?term=10747
RPS14	RPS14	ribosomal protein S14	6208	https://www.ncbi.nlm.nih.gov/gene/?term=6208
PPP4C	PPP4C	protein phosphatase 4 catalytic subunit	5531	https://www.ncbi.nlm.nih.gov/gene/?term=5531
ATP11A	ATP11A	ATPase phospholipid transporting 11A	23250	https://www.ncbi.nlm.nih.gov/gene/?term=23250
RPP21	RPP21	ribonuclease P/MRP subunit p21	79897	https://www.ncbi.nlm.nih.gov/gene/?term=79897
STX17	STX17	syntaxin 17	55014	https://www.ncbi.nlm.nih.gov/gene/?term=55014
RPL12	RPL12	ribosomal protein L12	6136	https://www.ncbi.nlm.nih.gov/gene/?term=6136
RPS12	RPS12	ribosomal protein S12	6206	https://www.ncbi.nlm.nih.gov/gene/?term=6206
LYST	LYST	lysosomal trafficking regulator	1130	https://www.ncbi.nlm.nih.gov/gene/?term=1130
ZFP91	ZFP91	ZFP91 zinc finger protein	80829	https://www.ncbi.nlm.nih.gov/gene/?term=80829
SPINT1	SPINT1	serine peptidase inhibitor, Kunitz type 1	6692	https://www.ncbi.nlm.nih.gov/gene/?term=6692
SHB	SHB	SH2 domain containing adaptor protein B	6461	https://www.ncbi.nlm.nih.gov/gene/?term=6461
DIP2A	DIP2A	disco interacting protein 2 homolog A	23181	https://www.ncbi.nlm.nih.gov/gene/?term=23181
MAP7	MAP7	microtubule associated protein 7	9053	https://www.ncbi.nlm.nih.gov/gene/?term=9053
UBE3B	UBE3B	ubiquitin protein ligase E3B	89910	https://www.ncbi.nlm.nih.gov/gene/?term=89910
ZBTB5	ZBTB5	zinc finger and BTB domain containing 5	9925	https://www.ncbi.nlm.nih.gov/gene/?term=9925
UBXN4	UBXN4	UBX domain protein 4	23190	https://www.ncbi.nlm.nih.gov/gene/?term=23190
SH3BGRL3	SH3BGRL3	SH3 domain binding glutamate rich protein like 3	83442	https://www.ncbi.nlm.nih.gov/gene/?term=83442
DPP7	DPP7	dipeptidyl peptidase 7	29952	https://www.ncbi.nlm.nih.gov/gene/?term=29952
MAN2A1	MAN2A1	mannosidase alpha class 2A member 1	4124	https://www.ncbi.nlm.nih.gov/gene/?term=4124
B3GAT3	B3GAT3	beta-1,3-glucuronyltransferase 3	26229	https://www.ncbi.nlm.nih.gov/gene/?term=26229
CCDC12	CCDC12	coiled-coil domain containing 12	151903	https://www.ncbi.nlm.nih.gov/gene/?term=151903
CCDC144B	CCDC144B	coiled-coil domain containing 144B (pseudogene)	284047	https://www.ncbi.nlm.nih.gov/gene/?term=284047
MRPS34	MRPS34	mitochondrial ribosomal protein S34	65993	https://www.ncbi.nlm.nih.gov/gene/?term=65993
COPS9	COPS9	COP9 signalosome subunit 9	150678	https://www.ncbi.nlm.nih.gov/gene/?term=150678
RPL32	RPL32	ribosomal protein L32	6161	https://www.ncbi.nlm.nih.gov/gene/?term=6161
PES1	PES1	pescadillo ribosomal biogenesis factor 1	23481	https://www.ncbi.nlm.nih.gov/gene/?term=23481
FTH1P10	FTH1P10	ferritin heavy chain 1 pseudogene 10	2502	https://www.ncbi.nlm.nih.gov/gene/?term=2502
LENG1	LENG1	leukocyte receptor cluster member 1	79165	https://www.ncbi.nlm.nih.gov/gene/?term=79165
TTC4	TTC4	tetratricopeptide repeat domain 4	7268	https://www.ncbi.nlm.nih.gov/gene/?term=7268
LBHD1	LBHD1	LBH domain containing 1	79081	https://www.ncbi.nlm.nih.gov/gene/?term=79081
ECI1	ECI1	enoyl-CoA delta isomerase 1	1632	https://www.ncbi.nlm.nih.gov/gene/?term=1632
OGFR	OGFR	opioid growth factor receptor	11054	https://www.ncbi.nlm.nih.gov/gene/?term=11054
GPAT4	GPAT4	glycerol-3-phosphate acyltransferase 4	137964	https://www.ncbi.nlm.nih.gov/gene/?term=137964
SNX29	SNX29	sorting nexin 29	92017	https://www.ncbi.nlm.nih.gov/gene/?term=92017
DAB2IP	DAB2IP	DAB2 interacting protein	153090	https://www.ncbi.nlm.nih.gov/gene/?term=153090
ZMYM1	ZMYM1	zinc finger MYM-type containing 1	79830	https://www.ncbi.nlm.nih.gov/gene/?term=79830
DYNC1I2	DYNC1I2	dynein cytoplasmic 1 intermediate chain 2	1781	https://www.ncbi.nlm.nih.gov/gene/?term=1781
GTF3C5	GTF3C5	general transcription factor IIIC subunit 5	9328	https://www.ncbi.nlm.nih.gov/gene/?term=9328
ANKAR	ANKAR	ankyrin and armadillo repeat containing	150709	https://www.ncbi.nlm.nih.gov/gene/?term=150709
DHRS4L2	DHRS4L2	dehydrogenase/reductase 4 like 2	317749	https://www.ncbi.nlm.nih.gov/gene/?term=317749
LONP2	LONP2	lon peptidase 2, peroxisomal	83752	https://www.ncbi.nlm.nih.gov/gene/?term=83752
RPL37A	RPL37A	ribosomal protein L37a	6168	https://www.ncbi.nlm.nih.gov/gene/?term=6168
COPS6	COPS6	COP9 signalosome subunit 6	10980	https://www.ncbi.nlm.nih.gov/gene/?term=10980
SGMS1	SGMS1	sphingomyelin synthase 1	259230	https://www.ncbi.nlm.nih.gov/gene/?term=259230
FKBP8	FKBP8	FKBP prolyl isomerase 8	23770	https://www.ncbi.nlm.nih.gov/gene/?term=23770
ZNF134	ZNF134	zinc finger protein 134	7693	https://www.ncbi.nlm.nih.gov/gene/?term=7693
LRRC37A4P	LRRC37A4P	leucine rich repeat containing 37 member A4, pseudogene	55073	https://www.ncbi.nlm.nih.gov/gene/?term=55073
SECISBP2L	SECISBP2L	SECIS binding protein 2 like	9728	https://www.ncbi.nlm.nih.gov/gene/?term=9728
SCPEP1	SCPEP1	serine carboxypeptidase 1	59342	https://www.ncbi.nlm.nih.gov/gene/?term=59342
TMEM258	TMEM258	transmembrane protein 258	746	https://www.ncbi.nlm.nih.gov/gene/?term=746
RPLP1	RPLP1	ribosomal protein lateral stalk subunit P1	6176	https://www.ncbi.nlm.nih.gov/gene/?term=6176
RACK1	RACK1	receptor for activated C kinase 1	10399	https://www.ncbi.nlm.nih.gov/gene/?term=10399
RBM12B	RBM12B	RNA binding motif protein 12B	389677	https://www.ncbi.nlm.nih.gov/gene/?term=389677
DNAJB2	DNAJB2	DnaJ heat shock protein family (Hsp40) member B2	3300	https://www.ncbi.nlm.nih.gov/gene/?term=3300
NT5DC1	NT5DC1	5'-nucleotidase domain containing 1	221294	https://www.ncbi.nlm.nih.gov/gene/?term=221294
RPL23A	RPL23A	ribosomal protein L23a	6147	https://www.ncbi.nlm.nih.gov/gene/?term=6147
TAF2	TAF2	TATA-box binding protein associated factor 2	6873	https://www.ncbi.nlm.nih.gov/gene/?term=6873
SHF	SHF	Src homology 2 domain containing F	90525	https://www.ncbi.nlm.nih.gov/gene/?term=90525
SPTLC2	SPTLC2	serine palmitoyltransferase long chain base subunit 2	9517	https://www.ncbi.nlm.nih.gov/gene/?term=9517
RPL21	RPL21	ribosomal protein L21	6144	https://www.ncbi.nlm.nih.gov/gene/?term=6144
CCNE2	CCNE2	cyclin E2	9134	https://www.ncbi.nlm.nih.gov/gene/?term=9134
ABHD17A	ABHD17A	abhydrolase domain containing 17A	81926	https://www.ncbi.nlm.nih.gov/gene/?term=81926
MAN2A2	MAN2A2	mannosidase alpha class 2A member 2	4122	https://www.ncbi.nlm.nih.gov/gene/?term=4122
FBXW2	FBXW2	F-box and WD repeat domain containing 2	26190	https://www.ncbi.nlm.nih.gov/gene/?term=26190
NDUFS5	NDUFS5	NADH:ubiquinone oxidoreductase subunit S5	4725	https://www.ncbi.nlm.nih.gov/gene/?term=4725
SGF29	SGF29	SAGA complex associated factor 29	112869	https://www.ncbi.nlm.nih.gov/gene/?term=112869
PWWP2A	PWWP2A	PWWP domain containing 2A	114825	https://www.ncbi.nlm.nih.gov/gene/?term=114825
DGCR6L	DGCR6L	DiGeorge syndrome critical region gene 6 like	85359	https://www.ncbi.nlm.nih.gov/gene/?term=85359
CPVL	CPVL	carboxypeptidase, vitellogenic like	54504	https://www.ncbi.nlm.nih.gov/gene/?term=54504
ORMDL2	ORMDL2	ORMDL sphingolipid biosynthesis regulator 2	29095	https://www.ncbi.nlm.nih.gov/gene/?term=29095
ATXN2	ATXN2	ataxin 2	6311	https://www.ncbi.nlm.nih.gov/gene/?term=6311
PRRG1	PRRG1	proline rich and Gla domain 1	5638	https://www.ncbi.nlm.nih.gov/gene/?term=5638
WDR34	WDR34	WD repeat domain 34	89891	https://www.ncbi.nlm.nih.gov/gene/?term=89891
RPS13	RPS13	ribosomal protein S13	6207	https://www.ncbi.nlm.nih.gov/gene/?term=6207
SART3	SART3	spliceosome associated factor 3, U4/U6 recycling protein	9733	https://www.ncbi.nlm.nih.gov/gene/?term=9733
VMO1	VMO1	vitelline membrane outer layer 1 homolog	284013	https://www.ncbi.nlm.nih.gov/gene/?term=284013
SFMBT2	SFMBT2	Scm like with four mbt domains 2	57713	https://www.ncbi.nlm.nih.gov/gene/?term=57713
MON2	MON2	MON2 homolog, regulator of endosome-to-Golgi trafficking	23041	https://www.ncbi.nlm.nih.gov/gene/?term=23041
FAM173A	FAM173A	family with sequence similarity 173 member A	65990	https://www.ncbi.nlm.nih.gov/gene/?term=65990
SESTD1	SESTD1	SEC14 and spectrin domain containing 1	91404	https://www.ncbi.nlm.nih.gov/gene/?term=91404
STAT2	STAT2	signal transducer and activator of transcription 2	6773	https://www.ncbi.nlm.nih.gov/gene/?term=6773
CELF1	CELF1	CUGBP Elav-like family member 1	10658	https://www.ncbi.nlm.nih.gov/gene/?term=10658
NDUFS7	NDUFS7	NADH:ubiquinone oxidoreductase core subunit S7	374291	https://www.ncbi.nlm.nih.gov/gene/?term=374291
VHL	VHL	von Hippel-Lindau tumor suppressor	7428	https://www.ncbi.nlm.nih.gov/gene/?term=7428
ADAM28	ADAM28	ADAM metallopeptidase domain 28	10863	https://www.ncbi.nlm.nih.gov/gene/?term=10863
C9orf78	C9orf78	chromosome 9 open reading frame 78	51759	https://www.ncbi.nlm.nih.gov/gene/?term=51759
PDLIM7	PDLIM7	PDZ and LIM domain 7	9260	https://www.ncbi.nlm.nih.gov/gene/?term=9260
MYLK	MYLK	myosin light chain kinase	4638	https://www.ncbi.nlm.nih.gov/gene/?term=4638
TRIM71	TRIM71	tripartite motif containing 71	131405	https://www.ncbi.nlm.nih.gov/gene/?term=131405
POLR2J	POLR2J	RNA polymerase II subunit J	5439	https://www.ncbi.nlm.nih.gov/gene/?term=5439
LINC01630	LINC01630	long intergenic non-protein coding RNA 1630	100287225	https://www.ncbi.nlm.nih.gov/gene/?term=100287225
ERCC6L2	ERCC6L2	ERCC excision repair 6 like 2	375748	https://www.ncbi.nlm.nih.gov/gene/?term=375748
PAQR4	PAQR4	progestin and adipoQ receptor family member 4	124222	https://www.ncbi.nlm.nih.gov/gene/?term=124222
ZNF445	ZNF445	zinc finger protein 445	353274	https://www.ncbi.nlm.nih.gov/gene/?term=353274
MAPK8IP1	MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1	9479	https://www.ncbi.nlm.nih.gov/gene/?term=9479
RBL2	RBL2	RB transcriptional corepressor like 2	5934	https://www.ncbi.nlm.nih.gov/gene/?term=5934
HDAC11	HDAC11	histone deacetylase 11	79885	https://www.ncbi.nlm.nih.gov/gene/?term=79885
PARP4	PARP4	poly(ADP-ribose) polymerase family member 4	143	https://www.ncbi.nlm.nih.gov/gene/?term=143
CHADL	CHADL	chondroadherin like	150356	https://www.ncbi.nlm.nih.gov/gene/?term=150356
ASGR1	ASGR1	asialoglycoprotein receptor 1	432	https://www.ncbi.nlm.nih.gov/gene/?term=432
MAP6D1	MAP6D1	MAP6 domain containing 1	79929	https://www.ncbi.nlm.nih.gov/gene/?term=79929
TRMT61A	TRMT61A	tRNA methyltransferase 61A	115708	https://www.ncbi.nlm.nih.gov/gene/?term=115708
PTRHD1	PTRHD1	peptidyl-tRNA hydrolase domain containing 1	391356	https://www.ncbi.nlm.nih.gov/gene/?term=391356
TNKS	TNKS	tankyrase	8658	https://www.ncbi.nlm.nih.gov/gene/?term=8658
NUDCD2	NUDCD2	NudC domain containing 2	134492	https://www.ncbi.nlm.nih.gov/gene/?term=134492
DCXR	DCXR	dicarbonyl and L-xylulose reductase	51181	https://www.ncbi.nlm.nih.gov/gene/?term=51181
TNFAIP3	TNFAIP3	TNF alpha induced protein 3	7128	https://www.ncbi.nlm.nih.gov/gene/?term=7128
PATJ	PATJ	PATJ, crumbs cell polarity complex component	10207	https://www.ncbi.nlm.nih.gov/gene/?term=10207
DUSP22	DUSP22	dual specificity phosphatase 22	56940	https://www.ncbi.nlm.nih.gov/gene/?term=56940
NAP1L4	NAP1L4	nucleosome assembly protein 1 like 4	4676	https://www.ncbi.nlm.nih.gov/gene/?term=4676
VPS4A	VPS4A	vacuolar protein sorting 4 homolog A	27183	https://www.ncbi.nlm.nih.gov/gene/?term=27183
CTTNBP2NL	CTTNBP2NL	CTTNBP2 N-terminal like	55917	https://www.ncbi.nlm.nih.gov/gene/?term=55917
FAM117A	FAM117A	family with sequence similarity 117 member A	81558	https://www.ncbi.nlm.nih.gov/gene/?term=81558
NXPH3	NXPH3	neurexophilin 3	11248	https://www.ncbi.nlm.nih.gov/gene/?term=11248
ITGA2	ITGA2	integrin subunit alpha 2	3673	https://www.ncbi.nlm.nih.gov/gene/?term=3673
LINC01137	LINC01137	long intergenic non-protein coding RNA 1137	728431	https://www.ncbi.nlm.nih.gov/gene/?term=728431
SERF2	SERF2	small EDRK-rich factor 2	10169	https://www.ncbi.nlm.nih.gov/gene/?term=10169
THAP7	THAP7	THAP domain containing 7	80764	https://www.ncbi.nlm.nih.gov/gene/?term=80764
ZNF439	ZNF439	zinc finger protein 439	90594	https://www.ncbi.nlm.nih.gov/gene/?term=90594
CXXC5	CXXC5	CXXC finger protein 5	51523	https://www.ncbi.nlm.nih.gov/gene/?term=51523
WSB1	WSB1	WD repeat and SOCS box containing 1	26118	https://www.ncbi.nlm.nih.gov/gene/?term=26118
DPM3	DPM3	dolichyl-phosphate mannosyltransferase subunit 3	54344	https://www.ncbi.nlm.nih.gov/gene/?term=54344
THAP4	THAP4	THAP domain containing 4	51078	https://www.ncbi.nlm.nih.gov/gene/?term=51078
NDUFC1	NDUFC1	NADH:ubiquinone oxidoreductase subunit C1	4717	https://www.ncbi.nlm.nih.gov/gene/?term=4717
RALY	RALY	RALY heterogeneous nuclear ribonucleoprotein	22913	https://www.ncbi.nlm.nih.gov/gene/?term=22913
IP6K3	IP6K3	inositol hexakisphosphate kinase 3	117283	https://www.ncbi.nlm.nih.gov/gene/?term=117283
PLAGL2	PLAGL2	PLAG1 like zinc finger 2	5326	https://www.ncbi.nlm.nih.gov/gene/?term=5326
HAUS7	HAUS7	HAUS augmin like complex subunit 7	55559	https://www.ncbi.nlm.nih.gov/gene/?term=55559
AIP	AIP	aryl hydrocarbon receptor interacting protein	9049	https://www.ncbi.nlm.nih.gov/gene/?term=9049
ZNF33B	ZNF33B	zinc finger protein 33B	7582	https://www.ncbi.nlm.nih.gov/gene/?term=7582
SNAPC2	SNAPC2	small nuclear RNA activating complex polypeptide 2	6618	https://www.ncbi.nlm.nih.gov/gene/?term=6618
RP9	RP9	RP9, pre-mRNA splicing factor	6100	https://www.ncbi.nlm.nih.gov/gene/?term=6100
FTH1P23	FTH1P23	ferritin heavy chain 1 pseudogene 23	100420300	https://www.ncbi.nlm.nih.gov/gene/?term=100420300
ATG4D	ATG4D	autophagy related 4D cysteine peptidase	84971	https://www.ncbi.nlm.nih.gov/gene/?term=84971
HLA-B	HLA-B	major histocompatibility complex, class I, B	3106	https://www.ncbi.nlm.nih.gov/gene/?term=3106
SNRNP40	SNRNP40	small nuclear ribonucleoprotein U5 subunit 40	9410	https://www.ncbi.nlm.nih.gov/gene/?term=9410
B2M	B2M	beta-2-microglobulin	567	https://www.ncbi.nlm.nih.gov/gene/?term=567
SELENOM	SELENOM	selenoprotein M	140606	https://www.ncbi.nlm.nih.gov/gene/?term=140606
ZNF524	ZNF524	zinc finger protein 524	147807	https://www.ncbi.nlm.nih.gov/gene/?term=147807
PTPN11	PTPN11	protein tyrosine phosphatase, non-receptor type 11	5781	https://www.ncbi.nlm.nih.gov/gene/?term=5781
B4GALT2	B4GALT2	beta-1,4-galactosyltransferase 2	8704	https://www.ncbi.nlm.nih.gov/gene/?term=8704
AGO3	AGO3	argonaute RISC catalytic component 3	192669	https://www.ncbi.nlm.nih.gov/gene/?term=192669
HIGD2A	HIGD2A	HIG1 hypoxia inducible domain family member 2A	192286	https://www.ncbi.nlm.nih.gov/gene/?term=192286
NAA25	NAA25	N(alpha)-acetyltransferase 25, NatB auxiliary subunit	80018	https://www.ncbi.nlm.nih.gov/gene/?term=80018
COQ8A	COQ8A	coenzyme Q8A	56997	https://www.ncbi.nlm.nih.gov/gene/?term=56997
HDGFL2	HDGFL2	HDGF like 2	84717	https://www.ncbi.nlm.nih.gov/gene/?term=84717
USP42	USP42	ubiquitin specific peptidase 42	84132	https://www.ncbi.nlm.nih.gov/gene/?term=84132
MRPL43	MRPL43	mitochondrial ribosomal protein L43	84545	https://www.ncbi.nlm.nih.gov/gene/?term=84545
SH3TC2	SH3TC2	SH3 domain and tetratricopeptide repeats 2	79628	https://www.ncbi.nlm.nih.gov/gene/?term=79628
DPYD	DPYD	dihydropyrimidine dehydrogenase	1806	https://www.ncbi.nlm.nih.gov/gene/?term=1806
TFEC	TFEC	transcription factor EC	22797	https://www.ncbi.nlm.nih.gov/gene/?term=22797
TRAF3IP1	TRAF3IP1	TRAF3 interacting protein 1	26146	https://www.ncbi.nlm.nih.gov/gene/?term=26146
USO1	USO1	USO1 vesicle transport factor	8615	https://www.ncbi.nlm.nih.gov/gene/?term=8615
REL	REL	REL proto-oncogene, NF-kB subunit	5966	https://www.ncbi.nlm.nih.gov/gene/?term=5966
PEX1	PEX1	peroxisomal biogenesis factor 1	5189	https://www.ncbi.nlm.nih.gov/gene/?term=5189
DGUOK	DGUOK	deoxyguanosine kinase	1716	https://www.ncbi.nlm.nih.gov/gene/?term=1716
CTBP1	CTBP1	C-terminal binding protein 1	1487	https://www.ncbi.nlm.nih.gov/gene/?term=1487
TALDO1	TALDO1	transaldolase 1	6888	https://www.ncbi.nlm.nih.gov/gene/?term=6888
ERMN	ERMN	ermin	57471	https://www.ncbi.nlm.nih.gov/gene/?term=57471
TRAF6	TRAF6	TNF receptor associated factor 6	7189	https://www.ncbi.nlm.nih.gov/gene/?term=7189
AURKAIP1	AURKAIP1	aurora kinase A interacting protein 1	54998	https://www.ncbi.nlm.nih.gov/gene/?term=54998
RAB26	RAB26	RAB26, member RAS oncogene family	25837	https://www.ncbi.nlm.nih.gov/gene/?term=25837
SHPRH	SHPRH	SNF2 histone linker PHD RING helicase	257218	https://www.ncbi.nlm.nih.gov/gene/?term=257218
HOOK3	HOOK3	hook microtubule tethering protein 3	84376	https://www.ncbi.nlm.nih.gov/gene/?term=84376
STAC	STAC	SH3 and cysteine rich domain	6769	https://www.ncbi.nlm.nih.gov/gene/?term=6769
MZT2B	MZT2B	mitotic spindle organizing protein 2B	80097	https://www.ncbi.nlm.nih.gov/gene/?term=80097
SH2B3	SH2B3	SH2B adaptor protein 3	10019	https://www.ncbi.nlm.nih.gov/gene/?term=10019
